"","AIT_USBKB","AIT_BUSCD","AIT_AITCD","AIT_GRPNO","AIT_MEISJ","AIT_SEISJ","AIT_MEISK","AIT_SEISK","AIT_ADRS1","AIT_ADRS2","AIT_ADRS3","AIT_ADRS4","AIT_ADRS5","AIT_YUBIN","AIT_TELNO","AIT_KENCD","AIT_YOSIN","AIT_GYSCD","AIT_TANCD","AIT_TANCH","AIT_SIMKB","AIT_KSBKB","AIT_KSHKB","AIT_SEQKB","AIT_BOBKB","AIT_TORKB","AIT_SQHKB","AIT_ZHSKB","AIT_SEIBO","AIT_INDXJ","AIT_INDXK","AIT_TSYMD","AIT_TEYMD","AIT_TOROK","AIT_MENTE","AIT_SHACD","AIT_BUMON","AIT_TANHO","AIT_SAGRP","AIT_GYSC1","AIT_TESSY","AIT_TESUM","AIT_TESKB","AIT_TESKS","AIT_TESKH","AIT_TESSR","AIT_TESKJ","AIT_CHUKB","AIT_TNLNK","AIT_TNYMD","AIT_TNMNT","AIT_JJOKY","AIT_HJOKY","AIT_GKIBO","AIT_GSTDY","AIT_GONER","AIT_GFUHY","AIT_GSRAI","AIT_GCMNT","AIT_BIKOU","AIT_GMEIS","AIT_GSEIS","AIT_GMEIF","AIT_GSEIF","AIT_ADRG1","AIT_ADRG2","AIT_ADRG3","AIT_ADRG4","AIT_ADRG5","AIT_YUBNG","AIT_TELNG","AIT_FAXNO","AIT_KENCG","AIT_GYOSN","AIT_GYGCD","AIT_GYSMA","AIT_GYSUB","AIT_HINM1","AIT_HINM2","AIT_HINM3","AIT_HINM4","AIT_HINM5","AIT_SGYMD","AIT_SEYMD","AIT_SIHON","AIT_NINZU","AIT_JOUJO","AIT_KEIFG","AIT_KYKKB","AIT_HOSFG","AIT_HOSNM","AIT_TNPKB","AIT_TORKG","AIT_KEIRE","AIT_BIKOG","AIT_JIGSU","AIT_JIGNM","AIT_INDXG","AIT_INDFG","AIT_NAMED","AIT_YOMID","AIT_YAKUD","AIT_ADRD1","AIT_ADRD2","AIT_ADRD3","AIT_ADRD4","AIT_ADRD5","AIT_YUBND","AIT_TELND","AIT_KENC2","AIT_SENEN","AIT_GAKOD","AIT_SOTSU","AIT_DNYMD","AIT_BIKOD","AIT_GTORO","AIT_GMENT","AIT_GSHAC","AIT_DKENC","AIT_KGYCD","AIT_KEIYM","AIT_KEIBK","AIT_HOSYM","AIT_HOSNA","AIT_HOSBK","AIT_TNPSY","AIT_TNPYM","AIT_TNPBK","AIT_OBEUM","AIT_OBEYM","AIT_KESAN","AIT_TOKUM","AIT_TOKYM","AIT_TOKBK","AIT_YOSBK","AIT_GYGC1","AIT_GYGS1","AIT_GYGS2","AIT_URLAD","AIT_SINYO","AIT_COMNT","AIT_KBNK1","AIT_KBNK2","AIT_KBNK3","AIT_KBNK4","AIT_KBNK5","AIT_KYAK1","AIT_KYAK2","AIT_KYAK3","AIT_KYAK4","AIT_KYAK5","AIT_KIRE1","AIT_KIRE2","AIT_KIRE3","AIT_KIRE4","AIT_KIRE5","AIT_KURI1","AIT_KURI2","AIT_KURI3","AIT_KURI4","AIT_KURI5","AIT_KKAB1","AIT_KKAB2","AIT_KKAB3","AIT_KKAB4","AIT_KKAB5","AIT_NBUSCD","AIT_KAMEINO","AIT_TORKEINO","AIT_KEINO","AIT_SYOCD"
"558","U","0281","4883","      ","浜清","浜清","ﾊﾏｾｲ","ﾊﾏｾｲ","東京都","台東区","","西浅草２－２－８","","1110035","8418211","13","0","00","02","00","15","10110","1000","0","0","00","4","3","1","浜清","ﾊﾏｾｲ","1990-01-20 00:00:00","1990-01-20 00:00:00","1990-01-20 00:00:00","2005-08-29 09:13:33","60485","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","浜清","浜清","ﾊﾏｾｲ","ﾊﾏｾｲ","東京都","台東区","","西浅草２－２－８","","1110035","","","13","0","00","","","","","","","","","1958-07-01 00:00:00","32","0","","0","0","0","","0","00","","","0","","浜清","ﾊﾏｾｲ","大滝 洋子","ｵｵﾀｷ ﾖｳｺ","社長","東京都","","","","","0000000","","00","","","","","","1990-01-20 00:00:00","1992-08-31 00:00:00","11659","13","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","平成17年8/3民事再生法申請。","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"559","U","0281","4884","      ","宇迺丸","宇迺丸","ｳﾉﾏﾙ","ｳﾉﾏﾙ","東京都","中央区","","東日本橋２－２３－８","","1030004","8516120","13","0","00","02","00","00","3NEXT","1000","0","0","00","4","3","1","宇迺丸","ｳﾉﾏﾙ","1990-01-23 00:00:00","2006-04-11 00:00:00","1990-01-23 00:00:00","1992-08-31 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","宇迺丸","宇迺丸","ｳﾉﾏﾙ","ｳﾉﾏﾙ","東京都","中央区","","東日本橋２－２３－８","","1030000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","宇迺丸","ｳﾉﾏﾙ","","","","","","","","","0000000","","00","","","","","","1990-01-23 00:00:00","1992-08-31 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"560","U","0281","4886","      ","天辻","天辻","ｱﾏﾂｼﾞ","ｱﾏﾂｼﾞ","","","","東京取国分寺市富士本１ー２５ー１２","","   0000","04257301614","00","0","00","02","00","99","38888","2000","0","0","00","4","3","1","天辻","ｱﾏﾂｼﾞ","1990-03-13 00:00:00","1990-03-13 00:00:00","1990-03-13 00:00:00","1992-08-31 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","天辻","天辻","ｱﾏﾂｼﾞ","ｱﾏﾂｼﾞ","","","","東京取国分寺市富士本１ー２５ー１２","","0000000","","","00","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","天辻","ｱﾏﾂｼﾞ","","","","","","","","","0000000","","00","","","","","","1990-03-13 00:00:00","1992-08-31 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"561","U","0281","4887","      ","＊＊＊海宝＊＊＊","海  宝","***ｶｲﾎｳ***","ｶｲﾎｳ","東京都","中央区","","築地５－２－１西１茶屋内","","1040045","5421111","13","1","00","66","00","00","38888","1000","0","1","00","4","3","1","＊＊＊海宝＊＊＊","ｶｲﾎｳ","1990-04-02 00:00:00","1990-04-02 00:00:00","1990-04-02 00:00:00","1994-08-11 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","海  宝","海  宝","ｶｲﾎｳ","ｶｲﾎｳ","東京都","中央区","","築地５－２－１西１茶屋内","","1040000","","","13","1","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","海  宝","ｶｲﾎｳ","","","","","","","","","0000000","","00","","","","","","1990-04-02 00:00:00","1994-08-11 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"562","U","0281","4888","      ","亀井ずし別館","亀井ずし","ｶﾒｲｽﾞｼ ﾍﾞﾂｶﾝ","ｶﾒｲｽﾞｼ ﾍﾞﾂｶﾝ","東京都","中央区","","築地５－２－１浜長内","","1040045","2715678","13","0","00","02","00","00","38888","1000","0","0","00","4","3","1","亀井ずし別館","ｶﾒｲｽﾞｼﾍﾞﾂｶﾝ","1990-04-02 00:00:00","1990-04-02 00:00:00","1990-04-02 00:00:00","1992-08-31 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","亀井ずし","亀井ずし","ｶﾒｲｽﾞｼ ﾍﾞﾂｶﾝ","ｶﾒｲｽﾞｼ ﾍﾞﾂｶﾝ","東京都","中央区","","築地５－２－１浜長内","","1040000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","亀井ずし","ｶﾒｲｽﾞｼﾍﾞﾂｶﾝ","","","","","","","","","0000000","","00","","","","","","1990-04-02 00:00:00","1992-08-31 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"563","U","0281","4890","      ","夢や","夢や","ﾕﾒﾔ","ﾕﾒﾔ","東京都","中央区","","築地５ー２ー１清水家内","","1040045","","13","0","00","02","00","99","38888","2000","0","0","00","4","3","1","夢や","ﾕﾒﾔ","1990-04-02 00:00:00","1990-04-02 00:00:00","1990-04-02 00:00:00","1992-08-31 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","夢や","夢や","ﾕﾒﾔ","ﾕﾒﾔ","","中央区","","築地５ー２ー１清水家内","","0000000","","","00","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","夢や","ﾕﾒﾔ","","","","","","","","","0000000","","00","","","","","","1990-04-02 00:00:00","1992-08-31 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"564","U","0281","4894","020704","関東コモリ","株式会社  関東コモリ","ｶﾝﾄｳ ｺﾓﾘ","KK ｶﾝﾄｳ ｺﾓﾘ","東京都","中央区","","豊海町１０－１５","","1040055","035314137","13","0","00","02","00","00","38888","1000","0","0","00","4","3","1","関東コモリ","ｶﾝﾄｳｺﾓﾘ","1990-04-05 00:00:00","1990-04-05 00:00:00","1990-04-05 00:00:00","2005-12-27 16:59:04","11901","020704","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱関東コモリ","株式会社関東コモリ","ｶ)ｶﾝﾄｳｺﾓﾘ","ｶ)ｶﾝﾄｳｺﾓﾘ","東京都","中央区","","豊海町１０－１５","","1040055","0335314137","0335313437","13","5","00","水産物加工販売","","","","","","","","1976-12-01 00:00:00","20","120","","0","0","0","","0","00","000000","","0","","関東コモリ","ｶﾝﾄｳｺﾓﾘ","中島 金一郎","ﾅｶｼﾞﾏ ｷﾝｲﾁﾛｳ","代表","東京都","","","","","0000000","","00","","","","","","1999-04-30 00:00:00","2017-08-04 15:14:37","30660","13","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","社長　中島　金一郎","専務　末広　予信","","","","","","","","","","","","","","","","","","","","","","",""
"565","U","0281","4895","990034","＊＊海老の大丸＊＊","＊＊株式会社  海老の大丸＊＊","**ｴﾋﾞﾉ ﾀﾞｲﾏﾙ**","**KK ｴﾋﾞﾉ ﾀﾞｲﾏﾙ**","東京都","中央区","","築地６－２１－７","","1040045","5417281","13","0","00","05","00","99","10299","1000","0","0","01","4","3","1","株式会社  海老の大丸","ｴﾋﾞﾉﾀﾞｲﾏﾙ","2001-03-31 00:00:00","1999-03-27 00:00:00","1990-05-04 00:00:00","2017-11-01 00:00:00","21339","020043","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱海老の大丸","株式会社海老の大丸","ｶ)ｴﾋﾞﾉﾀﾞｲﾏﾙ","ｶ)ｴﾋﾞﾉﾀﾞｲﾏﾙ","東京都","中央区","","築地６－２１－７","","1040045","0335417281","","13","115","92","","","","","","","","","1958-09-01 00:00:00","90","50","","1","1","0","","0","01","000000","","5","","株式会社  海老の大丸","ｴﾋﾞﾉﾀﾞｲﾏﾙ","","","","","","","","","       ","","  ","","","","","","1990-05-04 00:00:00","2019-07-05 09:04:46","31038","  ","000000","","","","","","","","","0","","6","0","","","","18","00","00",""," ","","みずほ（築地中央）","三井住友（築地）","中央三井信託（新橋）","ＵＦＪ（銀座）","","（社長）　井上 爾郎","（専務）　佐藤　力","（取締）　小孫　博","（取締）　中嶋　實","（取締）　田島　敏光","大都魚類","ベニレイ","トーメン","築地魚市場","中央魚類","銀座アスター","西洋フードシステムズ","プリンスホテル","東天紅","東京ベイホテル東急","小孫　マツエ","井上 爾郎","佐藤　力","","","    ","        ","   ","                ","       "
"566","U","0281","4896","      ","神高（横浜）","神高（横浜）","ｼﾞﾝﾀﾞｶ(ﾖｺﾊﾏ)","ｼﾞﾝﾀﾞｶ(ﾖｺﾊﾏ)","神奈川県","横浜市鶴見区","","生麦５－２１－２２","","2300052","0455115112","14","0","00","02","00","00","38888","1000","0","0","00","4","3","1","神高（横浜）","ｼﾞﾝﾀﾞｶ","1990-05-04 00:00:00","1990-05-04 00:00:00","1990-05-04 00:00:00","1992-08-31 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","神高（横浜）","神高（横浜）","ｼﾞﾝﾀﾞｶ(ﾖｺﾊﾏ)","ｼﾞﾝﾀﾞｶ(ﾖｺﾊﾏ)","","横浜市鶴見区","","生麦５－２１－２２","","0000000","","","00","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","神高（横浜）","ｼﾞﾝﾀﾞｶ","","","","","","","","","0000000","","00","","","","","","1990-05-04 00:00:00","1992-08-31 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"567","U","0281","4897","990373","三洋食品（株）","三洋食品株式会社","ｻﾝﾖｳ ｼﾖｸﾋﾝ KK","ｻﾝﾖｳ ｼﾖｸﾋﾝ KK","千葉県","市川市","","東浜1-1-1","","2720003","047-329-0801","12","0","00","02","00","00","38888","1000","0","0","00","4","3","1","三洋食品（株）","ｻﾝﾖｳｼﾖｸﾋﾝ","2001-03-31 00:00:00","2001-03-31 00:00:00","1990-05-12 00:00:00","2017-07-14 16:54:05","21339","020124","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","三洋食品㈱","三洋食品株式会社","ｻﾝﾖｳｼｮｸﾋﾝ(.ｶ","ｻﾝﾖｳｼｮｸﾋﾝ(ｶ","千葉県","市川市","","東浜１－１－１","","2720003","","","12","3500","89","","","ｽﾓｰｸｻｰﾓﾝ","ﾏﾘﾈ類","","","","1954-10-10 00:00:00","1981-07-08 00:00:00","300","79","","1","0","0","","0","00","000000","Ｈ29.7月本社移転","2","千葉県市川市","三洋食品","ｻﾝﾖｳｼｮｸﾋﾝ","三谷　泰雄","ﾐﾀﾆ ﾔｽｵ","代表取締役社長","","","","","","       ","","  ","","","","2017-07-01 00:00:00","","2000-05-10 00:00:00","2018-03-20 16:42:37","11368","  ","000000","2013-06-01 00:00:00","","","","","","","","0","","3","0","","","","18","18","85",""," ","","東京三菱ＵＦＪ　（本店","","","","","取締）　石渡　喜一","取締）　佐藤　理一","監査）　高橋　吉雄","会監人）　監査法人トーマツ","","三菱商事","東洋冷蔵","東都水産","日本水産","交洋","東洋冷蔵","高瀬物産","トーホー","シジシージャパン","久世","三菱商事　（30000株）","","","","","","","","",""
"568","U","0281","4898","      ","（株）富士","有限会社  富士","ﾌｼﾞ","YK ﾌｼﾞ","東京都","狛江市","","駒井町２－１５－２","","2010016","035421111","13","0","00","02","00","00","38888","2000","0","0","00","4","3","1","（株）富士","ﾌｼﾞ","1990-06-29 00:00:00","1990-06-29 00:00:00","1990-06-29 00:00:00","1992-08-31 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","有限会社  富士","有限会社  富士","YK ﾌｼﾞ","YK ﾌｼﾞ","東京都","狛江市","","駒井町２－１５－２","","2010000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","有限会社  富士","ﾌｼﾞ","","","","","","","","","0000000","","00","","","","","","1990-06-29 00:00:00","1992-08-31 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"569","U","0281","4901","      ","（有）新橋  かにや","有限会社  新橋  かにや","ｼﾝﾊﾞｼ ｶﾆﾔ","YK ｼﾝﾊﾞｼ ｶﾆﾔ","東京都","港区","","新橋３－１１－５","","1050004","034348495","13","0","00","02","00","00","38888","1000","0","0","00","4","3","1","（有）新橋  かにや","ｼﾝﾊﾞｼｶﾆﾔ","1990-10-24 00:00:00","1998-03-31 00:00:00","1990-10-25 00:00:00","1992-08-31 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","有限会社  新橋  かにや","有限会社  新橋  かにや","YK ｼﾝﾊﾞｼ ｶﾆﾔ","YK ｼﾝﾊﾞｼ ｶﾆﾔ","東京都","港区","","新橋３－１１－５","","1040000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","有限会社  新橋  かにや","ｼﾝﾊﾞｼｶﾆﾔ","","","","","","","","","0000000","","00","","","","","","1990-10-25 00:00:00","1992-08-31 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"570","U","0281","4902","020526","＊＊＊中島水産  ㈱＊＊＊","＊＊＊中島水産  株式会社＊＊＊","***ﾅｶｼﾞﾏｽｲｻﾝ KK****","***ﾅｶｼﾞﾏｽｲｻﾝ KK***","東京都","中央区","","築地５－２－１市場内","","1040045","035435721","13","0","00","05","00","92","20030","2000","0","0","00","4","3","1","＊＊＊中島水産  ㈱＊＊＊","***ﾅｶｼﾞﾏｽｲｻﾝ****","1990-12-04 00:00:00","1998-02-16 00:00:00","1990-12-05 00:00:00","2018-05-17 00:00:00","21337","020526","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","中島水産㈱　Ｃ","中島水産株式会社　Ｃ","ﾅｶｼﾞﾏｽｲｻﾝ(ｶ C","ﾅｶｼﾞﾏｽｲｻﾝ(ｶ C","東京都","中央区築地","","6-19-20　ﾆﾁﾚｲ東銀座ﾋﾞﾙ5階","","1040045","03-3543-3686","03-3543-0794","13","12000","78","","","","","","","","","1951-01-01 00:00:00","939","598","","1","0","0","","0","00","000000","","0","","＊＊＊中島水産  ㈱＊＊＊","***ﾅｶｼﾞﾏｽｲｻﾝ****","中島　明","ﾅｶｼﾞﾏ ｱｷﾗ","代表取締役社長","東京都","","","","","0000000","","00","","","","","","1990-12-05 00:00:00","2018-12-10 10:42:28","10843","13","000000","2017-11-04 00:00:00","","","","","","","","0","","3","0","","","","16","00","00",""," ","","りそな","みずほ","中央三井信託","","","社長　中島　明","福社　富澤　司郎","専務　川端　寛","常務　中島　彦九郎","","","","","","","","","","","","","","","","","    ","        ","   ","                ","       "
"571","U","0281","4903","021388","＊＊＊小川食品  ㈱＊＊＊","＊＊＊小川食品  株式会社＊＊＊","***ｵｶﾞﾜｼﾖｸﾋﾝ KK***","***ｵｶﾞﾜｼﾖｸﾋﾝ KK***","東京都","中央区","","勝どき４－８－６海老丈勝どきビル","","1040054","035421310","13","200","00","05","00","99","10199","2000","5","0","01","4","3","1","＊＊＊小川食品  ㈱＊＊＊","***ｵｶﾞﾜｼﾖｸﾋﾝ***","1990-12-04 00:00:00","2006-01-31 00:00:00","1990-12-05 00:00:00","2017-11-01 11:42:55","21339","021388","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","小川食品㈱","小川食品株式会社","ｵｶﾞﾜｼｮｸﾋﾝ(ｶ","ｵｶﾞﾜｼｮｸﾋﾝ(ｶ","東京都","中央区","","築地６－２２－３松原ビル２Ｆ","","1040045","","","13","1200","00","","","","","","","","","","0","0","","0","0","0","","0","00","000000","","0","","小川食品","ｵｶﾞﾜｼｮｸﾋﾝ","","","","","","","","","0000000","","00","","","","","","1999-09-10 00:00:00","2017-08-08 13:33:08","30660","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"572","U","0281","4904","      ","＊＊＊㈱  藤冷＊＊＊","＊＊＊株式会社  藤冷＊＊＊","***KK ﾌｼﾞﾚｲ***","***KK ﾌｼﾞﾚｲ***","東京都","世田谷区","","船橋１－６－２","","1560055","034252558","13","0","00","05","00","99","10199","1000","0","0","01","4","3","1","＊＊＊㈱  藤冷＊＊＊","***ﾌｼﾞﾚｲ***","1990-12-19 00:00:00","1996-05-02 00:00:00","1990-12-20 00:00:00","2017-11-01 13:54:59","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","株式会社  藤冷","株式会社  藤冷","KK ﾌｼﾞﾚｲ","KK ﾌｼﾞﾚｲ","東京都","世田谷区","","船橋１－６－２","","1560000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","株式会社  藤冷","ﾌｼﾞﾚｲ","","","","","","","","","0000000","","00","","","","","","1990-12-20 00:00:00","2000-08-11 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"573","U","0281","4905","020103","㈲丸幸桑田商店","㈲丸幸桑田商店","ﾏﾙｺｳ ｸﾜﾀｼﾖｳﾃﾝ","YK ﾏﾙｺｳ ｸﾜﾀｼﾖｳﾃﾝ","千葉県","浦安市","","富岡４－１９－６","","2790021","04735104625","12","500","00","03","00","92","20015","2000","5","0","00","4","3","1","㈲丸幸桑田商店","ﾏﾙｺｳｸﾜﾀｼﾖｳﾃﾝ","2006-01-27 00:00:00","2013-06-28 00:00:00","1991-04-06 00:00:00","2013-07-01 10:44:16","21334","020103","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈲丸幸桑田商店","有限会社丸幸桑田商店","ﾕ)ﾏﾙｺｳｸﾜﾀｼｮｳﾃﾝ","ﾕ)ﾏﾙｺｳｸﾜﾀｼｮｳﾃﾝ","千葉県","浦安市","","富岡４ー１９ー６","","2790021","","","12","2500","97","","","","","","","","","","0","0","","0","0","0","","0","00","000000","","0","","丸幸桑田商店","ﾏﾙｺｳｸﾜﾀｼｮｳﾃﾝ","","","","","","","","","0000000","","00","","","","","","1999-08-20 00:00:00","2017-08-03 11:44:55","30660","00","000000","","","","","","","","","0","","0","0","","","","19","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"574","U","0281","4906","      ","フタバ商事","株式会社  フタバ商事","ﾌﾀﾊﾞｼﾖｳｼﾞ","KK ﾌﾀﾊﾞｼﾖｳｼﾞ","東京都","大田区","","西蒲田７－２９－８望月ビル内２Ｆ","","1440051","03337350005","13","0","00","02","00","00","3NEXT","1000","0","0","00","4","3","1","フタバ商事","ﾌﾀﾊﾞｼﾖｳｼﾞ","1991-04-05 00:00:00","1996-08-01 00:00:00","1991-04-06 00:00:00","1996-05-23 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","株式会社  フタバ商事","株式会社  フタバ商事","KK ﾌﾀﾊﾞｼﾖｳｼﾞ","KK ﾌﾀﾊﾞｼﾖｳｼﾞ","東京都","大田区","","西蒲田７－２９－８望月ビル内２Ｆ","","1440000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","株式会社  フタバ商事","ﾌﾀﾊﾞｼﾖｳｼﾞ","","","","","","","","","0000000","","00","","","","","","1991-04-06 00:00:00","1996-05-23 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
