"","GZA_HINCD","HIZ_HINNM","HIZ_SIZEN","HIZ_YORYO","HIZ_JURKB","HIZ_IRISU","GZA_HTANK","GZA_ZAIKB","GZA_ZSHNO","GZA_NYKNO","GZA_NSKKB","GZA_NKYMD","GZA_UPYMD","GZA_MOTOK","GZA_MKING","GZA_GENZA","GZA_JUCHU","KAD_COPRM","KAD_FCTRM","GZA_GENCD","GZA_KAKCD","GZA_IKUCD","GZA_TAICD","GZA_KURCD","TGEN_GENNM","TKAK_GENNM","TIKU_IKUNM","TTAI_TAINM"
"448","358311000","ｻﾜﾗ","","100","G","10","0","0","0281042006622001","","00","2020-02-03","2020-02-06","49","12250","0","0","大京１","","10040","     "," ","02","020732","福岡県","","","生鮮"
"449","358411000","ｻﾜﾗ F","","100","G","10","0","0","0281012107550002","","00","2020-02-07","2020-02-07","12","1440","0","0","大京１","","20222","     "," ","02","020732","韓国","","","生鮮"
"450","358411880","ｻﾜﾗF ｶﾝｺｸ","1000-1200","100","G","10","0","0","0281042013527001","","00","2020-02-14","2020-02-14","56","6720","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"451","358460978","ｻﾜﾗF ｶﾝｺｸ","800-1000","10000","G","1","0","0","0281012142824001","","00","2020-02-18","2020-02-18","1","11500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"452","358460979","ｻﾜﾗF ｶﾝｺｸ","1000-1200","10000","G","1","0","0","0281042008492001","","00","2020-02-14","2020-02-14","2","23000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"453","358484220","ｻﾜﾗFﾁﾕｳｺﾞｸSR","20","4000","G","4","0","0","0211213550086001","","00","2020-03-07","2020-03-07","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"454","359084415","ｻｺﾞｼFﾁﾕｳｺﾞｸ","15","4000","G","4","2799","0","0281012121175005","","00","2020-04-16","2020-05-02","5","14000","3","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"455","361058155","ｼﾙﾊﾞｰ D ﾆﾕｰｼﾞｰﾗﾝﾄﾞ","G2","11000","G","1","0","0","0211213565118001","","00","2020-04-14","2020-04-14","0","13640","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"456","361460443","ﾒﾙﾙｰｻFﾎﾈﾄﾘ","300-500","10000","G","1","0","0","0281042011515001","","00","2020-02-15","2020-02-15","0","0","0","0","大京１","","20010","     "," ","02","020732","ｱﾙｾﾞﾝﾁﾝ","","","生鮮"
"457","361460453","ﾒﾙﾙｰｻF ﾆﾕｰｼﾞｰﾗﾝﾄﾞ","800-1000","10000","G","1","0","0","0281042011733001","","00","2020-02-08","2020-02-08","4","30800","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"458","364311700","ｽｽﾞｷ ﾃﾝﾈﾝ","","100","G","10","0","0","0281042006948001","","00","2020-02-25","2020-02-27","0","2730","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"459","364411100","ﾀｲﾘｸｽｽﾞｷF ﾀｲﾜﾝﾖｳｼﾖｸ","","100","G","10","192","0","0281042012548001","","00","2020-02-10","2020-02-10","85","16075","85","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"460","364411341","ﾀｲﾘｸｽｽﾞｷF ﾀｲﾜﾝﾖｳｼﾖｸ","300-400","100","G","10","189","0","0281042008860001","","00","2020-02-07","2020-04-17","69","12103","31","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"461","364460041","ﾀｲﾘｸｽｽﾞｷF ﾀｲﾜﾝﾖｳｼﾖｸ","300-400","10000","G","1","17500","0","0211213505505001","","00","2020-01-16","2020-01-25","2","35000","1","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"462","364460151","ﾀｲﾘｸｽｽﾞｷF ﾀｲﾜﾝﾖｳｼﾖｸ","700-UP","10000","G","1","19399","0","0281042012461001","","00","2020-02-07","2020-02-21","3","60333","1","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"463","366111000","ｷﾝﾒﾀﾞｲ","","100","G","10","0","0","0281012127531002","","00","2020-03-07","2020-03-07","0","540","0","0","大京１","","10014","     "," ","02","020732","神奈川県","","","生鮮"
"464","366111000","ｷﾝﾒﾀﾞｲ","","100","G","10","0","0","0281012153119001","","00","2020-03-26","2020-03-26","49","13230","0","0","大京１","","10022","     "," ","02","020732","静岡県","","","生鮮"
"465","366111000","ｷﾝﾒﾀﾞｲ","","100","G","10","0","0","0281012153880001","","00","2020-03-28","2020-03-28","0","0","0","0","大京１","","10013","     "," ","02","020732","東京都","","","生鮮"
"466","366111000","ｷﾝﾒﾀﾞｲ","","100","G","10","0","0","0281042013497001","","00","2020-02-06","2020-02-06","0","0","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"467","366111000","ｷﾝﾒﾀﾞｲ","","100","G","10","0","0","0281042013542001","","00","2020-02-20","2020-02-21","0","0","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"468","366311000","ｷﾝﾒﾀﾞｲF","","100","G","10","158","0","0281042012430001","","00","2020-03-26","2020-03-26","111","17205","111","0","大京１","","20136","     "," ","02","020732","ﾆｭｰｼﾞｰﾗﾝﾄﾞ","","","生鮮"
"469","366380240","ｷﾝﾒﾀﾞｲF","200-300","5000","G","2","0","0","0281042011265001","","00","2020-03-03","2020-03-03","0","0","0","0","大京１","","20063","     "," ","02","020732","ｸｯｸ諸島","","","生鮮"
"470","366810536","ﾏﾄｳﾀﾞｲFｶﾝｺｸ","100-150","1000","G","8","1430","0","0281042012400001","","00","2020-01-17","2020-02-21","17","24310","9","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"471","367076253","ﾅｲﾙﾊﾟｰﾁFﾀﾝｻﾞﾆｱ","800-1200","6000","G","2","0","0","0281042007538001","","00","2020-04-20","2020-04-20","0","1800","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"472","369760046","ﾏﾅｶﾞﾂｵ R ｲﾝﾄﾞ","500-600","10000","G","1","16000","0","0281042013375001","","00","2020-03-09","2020-03-09","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"473","369760046","ﾏﾅｶﾞﾂｵ R ｲﾝﾄﾞ","500-600","10000","G","1","16000","0","0281122005531001","735204000","00","2019-12-30","2020-03-09","20","0","7","0","(株)ホウスイ","豊洲冷蔵庫","     ","     "," ","02","032767","","","","生鮮"
"474","369980505","ｷﾞﾝﾏﾄｳﾀﾞｲ F","300-400","5000","G","2","3950","0","0281042012994001","","00","2020-03-28","2020-04-04","4","15800","2","0","大京１","","20235","     "," ","02","020732","日本","","","生鮮"
"475","370228320","ｷｽ ﾋﾗｷ ﾀｲ","20","550","G","10","680","0","0281042008432001","","00","2020-04-09","2020-04-28","16","10880","10","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"476","370228325","ｷｽ ﾋﾗｷ ﾀｲ","25","550","G","10","0","0","0211213505975001","","00","2020-04-30","2020-04-30","10","7500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"477","370228820","ｷｽ ﾋﾗｷ ｵｰｽﾄﾗﾘｱ","20","550","G","10","0","0","0281042007737001","","00","2020-02-12","2020-03-07","10","7500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"478","370528130","ｷｽﾋﾗｷﾍﾞﾄﾅﾑ MTS","30","550","G","10","750","0","0211213522919001","","00","2020-04-03","2020-05-02","10","7500","5","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"479","370628130","ｷｽ ﾋﾗｷ ﾌｲﾘﾋﾟﾝ","30","550","G","10","0","0","0281042007131005","","00","2020-02-13","2020-03-10","20","15000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"480","370828040","ｷｽﾋﾗｷ ﾁﾕｳｺﾞｸ","40","550","G","10","0","0","0211213541654003","","00","2020-02-25","2020-03-24","26","19500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"481","370828230","ｷｽﾋﾗｷﾍﾞﾄﾅﾑD SR","30","550","G","10","829","0","0281042010986001","","00","2020-05-01","2020-05-01","21","17430","11","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"482","370828820","ｷｽﾋﾗｷ ﾍﾞﾄﾅﾑ","20","550","G","10","700","0","0281042008307001","","00","2020-04-16","2020-04-27","6","4200","3","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"483","370828825","ｷｽﾋﾗｷ ﾍﾞﾄﾅﾑ","25","550","G","10","0","0","0281042008162001","","00","2020-04-17","2020-04-17","0","15000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"484","370828830","ｷｽﾋﾗｷ ﾍﾞﾄﾅﾑ","30","550","G","10","750","0","0281042008299001","","00","2020-05-02","2020-05-02","18","13500","8","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"485","370828840","ｷｽﾋﾗｷ ﾍﾞﾄﾅﾑ","40","550","G","10","766","0","0281042008209001","","00","2020-05-02","2020-05-02","45","34415","22","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"486","370828850","ｷｽﾋﾗｷ ﾍﾞﾄﾅﾑ","50","550","G","10","0","0","0281042011073001","","00","2020-02-07","2020-02-07","0","11600","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"487","370911000","ｲﾄﾖﾘ","","100","G","10","0","0","0281012154750005","","00","2020-02-21","2020-02-21","86","15480","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"488","370911000","ｲﾄﾖﾘ","","100","G","10","0","0","0281042008398001","","00","2020-02-25","2020-02-25","67","9045","0","0","大京１","","10041","     "," ","02","020732","佐賀県","","","生鮮"
"489","371311000","ｱﾅｺﾞ","","100","G","10","0","0","0281012155019001","","00","2020-03-19","2020-03-19","0","1500","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"490","371410000","ｱﾅｺﾞ ﾋﾗｷ","","1000","G","10","0","0","0281042010102001","","00","2020-02-06","2020-02-06","0","2000","0","0","大京１","","20222","     "," ","02","020732","韓国","","","生鮮"
"491","371410619","ｱﾅｺﾞﾋﾗｷｶﾝｺｸ","14-18","1000","G","12","0","0","0281042013228001","","00","2020-02-13","2020-04-20","12","27000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"492","371422015","ｱﾅｺﾞﾋﾗｷ","15","700","G","10","0","0","0217212357316001","","00","2020-04-07","2020-04-07","20","30000","0","0","大京１","","20222","     "," ","02","020732","韓国","","","生鮮"
"493","372111016","ﾄﾗﾌｸﾞﾐｶﾞｷ","","100","G","10","0","0","0281012155659001","","00","2020-02-08","2020-02-08","0","-275","0","0","大京１","","10042","     ","1","02","020732","長崎県","","養殖","生鮮"
"494","372111016","ﾄﾗﾌｸﾞﾐｶﾞｷ","","100","G","10","0","0","0281042013239001","","00","2020-02-08","2020-02-08","0","4290","0","0","大京１","","20230","     ","1","02","020732","中国","","養殖","生鮮"
"495","372302000","ｱﾝｺｳ","","2000","G","1","0","0","0281042013560001","","00","2020-02-25","2020-02-25","0","0","0","0","大京１","","20230","     "," ","02","020732","中国","","","生鮮"
"496","372410000","ｱﾝｺｳ D","","1000","G","10","0","0","0281042013386001","","00","2020-02-27","2020-04-13","14","10360","0","0","大京１","","20230","     "," ","02","020732","中国","","","生鮮"
"497","372411010","ｱﾝｺｳ D","","100","G","10","0","0","0281042013223001","","00","2020-02-12","2020-02-12","324","51840","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"498","372502363","ｱﾝｺｳ DSL ﾁﾕｳｺﾞｸ","150-200","2000","G","6","0","0","0281042010461001","","00","2020-02-26","2020-04-13","6","6600","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"499","372610046","ｱﾝｺｳF ﾁﾕｳｺﾞｸ","100-150","1000","G","10","0","0","0281042013493001","","00","2020-02-03","2020-02-03","3","4350","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"500","372711000","ｻﾖﾘ","","100","G","10","0","0","0281012155323004","","00","2020-02-01","2020-02-01","3","2100","0","0","大京１","","10014","     "," ","02","020732","神奈川県","","","生鮮"
"501","372711000","ｻﾖﾘ","","100","G","10","0","0","0281012173394002","","00","2020-03-10","2020-03-10","0","450","0","0","大京１","","10004","     "," ","02","020732","宮城県","","","生鮮"
"502","372711000","ｻﾖﾘ","","100","G","10","0","0","0281042010866001","","00","2020-03-23","2020-03-23","0","450","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"503","372711000","ｻﾖﾘ","","100","G","10","0","0","0281042011750001","","00","2020-02-26","2020-02-26","0","1044","0","0","大京１","","10024","     "," ","02","020732","三重県","","","生鮮"
"504","372711000","ｻﾖﾘ","","100","G","10","0","0","0281042013487001","","00","2020-02-01","2020-02-01","0","0","0","0","大京１","","10043","     "," ","02","020732","熊本県","","","生鮮"
"505","373065655","ｻﾖﾘF","LM","150","G","60","0","0","0281042013593001","","00","2020-03-12","2020-03-12","0","660","0","0","大京１","","20230","     "," ","02","020732","中国","","","生鮮"
"506","373160087","ﾀﾁｳｵ","7-1000","10000","G","1","0","0","0281042012977001","","00","2020-03-24","2020-03-24","1","5500","0","0","大京１","","20038","     "," ","02","020732","ｵﾏｰﾝ","","","生鮮"
"507","373180000","ﾀﾁｳｵR","","5000","G","1","0","0","0281042007583001","","00","2020-05-02","2020-05-02","15","67500","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"508","373180000","ﾀﾁｳｵR","","5000","G","1","0","0","0281042009985001","","00","2020-05-01","2020-05-01","10","30000","0","0","大京１","","10043","     "," ","02","020732","熊本県","","","生鮮"
"509","374611000","ｶﾜﾊｷﾞ","","100","G","10","0","0","0281012183569001","","00","2020-02-18","2020-02-18","0","3120","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"510","374760674","ｳｽﾊﾞﾊｷﾞDｽｷﾝﾚｽ ｲﾝﾄﾞ","300-500","10000","G","1","5200","0","0281042013427001","","00","2020-01-09","2020-01-09","5","26000","2","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"511","374760680","ｳｽﾊﾞﾊｷﾞDｽｷﾝﾚｽ ｲﾝﾄﾞ","500-700","10000","G","1","5200","0","0281042013428001","","00","2020-01-09","2020-01-09","5","26000","4","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"512","375011946","ｲｻｷF ﾅｶﾞｻｷ","100-150","100","G","10","185","0","0281042012559001","","00","2019-08-23","2020-01-31","850","157250","110","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"513","377228340","ﾒｺﾞﾁﾋﾗｷﾁﾕｳｺﾞｸ","40","550","G","10","600","0","0287212337170002","","00","2020-03-26","2020-04-23","10","6000","2","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"514","378010543","ｼﾀﾋﾞﾗﾒｽｷﾝﾚｽF ﾊﾟｷｽﾀﾝ","80-100","1000","G","10","1440","0","0281042012963001","","00","2020-03-12","2020-03-27","21","30240","7","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"515","378411000","ｱｲﾅﾒ","","100","G","10","0","0","0281042012971001","","00","2020-03-18","2020-03-18","0","2175","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"516","378411000","ｱｲﾅﾒ","","100","G","10","0","0","0281042013149001","","00","2020-03-09","2020-03-09","0","2300","0","0","大京１","","10003","     "," ","02","020732","岩手県","","","生鮮"
"517","378411800","ｱｲﾅﾒ F","","100","G","10","0","0","0281042012606001","","00","2020-03-31","2020-03-31","0","0","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"518","378910700","ﾎｳﾎﾞｳ F","","1000","G","10","0","0","0281042013589001","","00","2020-03-07","2020-03-07","1","1200","0","0","大京１","","20230","     "," ","02","020732","中国","","","生鮮"
"519","378911000","ﾎｳﾎﾞｳ","","100","G","10","0","0","0281012148730001","","00","2020-03-13","2020-03-16","0","0","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"520","378911000","ﾎｳﾎﾞｳ","","100","G","10","0","0","0281012154246001","","00","2020-03-16","2020-03-17","0","0","0","0","大京１","","10038","     "," ","02","020732","愛媛県","","","生鮮"
"521","378911000","ﾎｳﾎﾞｳ","","100","G","10","0","0","0281012154557005","","00","2020-03-16","2020-03-17","22","2200","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"522","378911000","ﾎｳﾎﾞｳ","","100","G","10","0","0","0281012169264004","","00","2020-02-14","2020-02-15","0","570","0","0","大京１","","10008","     "," ","02","020732","茨城県","","","生鮮"
